Season,TeamID,OffScore,DefScore,2WayScore,StrengthScore,WeakScore,BalanceScore,CatScore,OffScoreW,DefScoreW,2WayScoreW,StrengthScoreW,WeakScoreW,BalanceScoreW,CatScoreW
2015,1130,54.13030009019666,44.663956520241214,48.82178933038415,55.29860466000688,42.482081540662286,53.50543901348499,34.75988523820246,65.4305798427452,47.943232968372115,57.63117180320009,47.16911833222277,33.48092498179358,43.23184553487089,43.296585931006746
2015,1131,53.95210137735214,41.29312022350548,44.831610957114364,40.708015817648146,37.44104281185076,37.6589766873094,39.725484911469934,71.81218170873545,47.88457932185411,60.664699074914196,37.42532972512683,37.66493241264485,35.49950781116118,33.16158294116336
2015,1132,48.51889067621906,53.840843982572316,51.909924312005586,53.507646774756644,59.44024844420631,58.02973792818469,45.625576512686905,62.928589725296774,61.64005833118918,64.65503491541891,49.77739759935825,46.03549748073812,48.97184578379317,49.72895963431477
2015,1133,25.175223688181415,50.182664931176305,34.700505832869936,43.83463793831525,41.105044628195635,41.39702295183717,48.42816683688868,31.453146198469838,53.11523331991613,41.35102558539306,38.96505530110384,37.021131134522385,36.444328023652226,49.98386601080145
2015,1135,40.23653767601271,47.25867019988966,44.1178756542506,55.65580999406063,53.73211623294925,55.80460065914269,40.024698001998374,52.17555892499418,51.55075452551174,54.207497463432745,51.42422797819462,45.0267015403787,49.65953734077565,38.0594146400626
2015,1136,52.838790931635856,38.926408577781366,45.30778927032676,40.13371814825108,34.229223805873325,36.54764261301587,49.80709439339059,63.92096346165684,46.14612355716021,56.14474672870411,41.684210920285835,31.404077978866322,36.60962347070695,52.625266235388416
2015,1137,64.7534419730377,38.87938074095463,50.298013443951575,42.16336922042678,42.36395951554922,41.378858963932274,47.160967481861235,66.60001146348982,37.65795028169537,50.49016234133359,43.64502236078622,36.813310867742885,40.19256412624047,45.771071044563456
2015,1138,73.71852187099827,63.18280446905974,71.53317124997962,63.98413576565287,49.803417067614404,60.51001984271682,63.77004644091907,78.42407117979874,70.21563787200118,79.81877853757331,61.26041612371711,44.240831313527586,57.01209346939408,60.688804943496756
2015,1139,54.72672511685062,32.41372006003427,40.104358934450524,44.88975737230958,38.52416094494708,41.46015648232231,57.54073374677218,65.42150816255888,42.79486359991602,52.878739412267855,42.41949754273899,31.156275368282333,36.98097753420573,53.824726150746145
2015,1140,76.48528507397678,53.99748972371581,67.04594111065317,49.11770981467324,60.20907551551156,53.860482328831104,56.99080867923788,84.4251173983696,61.030391534073786,75.39853435657336,54.59882136697632,59.59799155662796,56.29330970499789,54.76131077027551
2015,1141,76.07668290512353,53.534868550969804,67.46282421449041,57.69320209184794,49.14928224970235,54.94681588849896,62.46059414637375,81.11722102965379,55.04626677493217,71.70942610231037,57.22896753278465,46.915542054309455,53.79040631230989,62.12505137181238
2015,1142,40.59911153682858,47.9401524333439,44.817205070704105,45.25433130497797,60.38749962359892,52.47744200528865,52.92006339736069,44.30697747329442,53.81157999143713,50.67991875882307,39.85125490251287,55.36454242537266,46.680304996005056,64.45677367519775
2015,1143,45.052838063273214,45.03279535071307,44.77308639152807,34.38033538201978,39.91507710813769,35.943207135080996,48.86782186059325,53.936535100169095,53.25344379044065,54.6777288734658,37.22675571168409,45.71143841354963,40.57955570665383,52.07293985751712
2015,1144,48.39455554374141,45.91407292428988,47.16601623288416,34.671396047506406,44.200102369962266,37.182767142455674,53.74914631122374,56.46364251743663,55.26324568509541,57.76469536600328,30.403132833541775,39.96425214638182,32.40753162339837,55.29061465563175
2015,1145,56.28833491730586,49.12140531498317,53.85902825042397,43.509685883265284,34.603812281686984,39.62668358484871,47.35313923771778,65.29665441343633,59.53152816828871,65.0983146295397,39.94674624213831,34.01237600112404,36.88698567865084,48.01672689306557
2015,1146,34.51329328192465,41.145717578446884,36.591332502604786,54.95224472557738,54.25318332223466,54.40838048476229,59.27678804433836,42.80029979253765,44.34314394173603,43.2285152760576,47.867178651297394,46.82631511301644,46.72749595874913,56.12661979470677
2015,1148,30.166905013457303,51.29018448106264,42.456602392306976,46.06698739942997,46.64761214318728,45.63742194618809,29.421820710534107,34.470183110111535,56.84622019940058,49.14250364739002,41.16405201890782,41.74994887099865,40.271649678319704,29.581124517240077
2015,1149,43.321758459530336,48.34101872971913,43.959638003602166,51.30543018685784,47.91514970540717,49.98452515307039,31.325673707801084,62.43253890209715,58.006348207367225,63.460264579736304,49.217096346475344,45.57854066595364,48.05946988982548,26.31172035315718
2015,1150,55.5979665582643,53.05063356873902,53.83235359213839,43.626843881705156,39.39375440326543,42.75770058995565,56.91090385581751,60.88964638061514,56.592782398714824,58.9418528002795,43.173247855407055,37.78682033829455,42.88041956823292,58.33260979277579
2015,1151,52.57290620849693,52.45487475962159,53.00733693518659,43.1647802335484,44.59391216185951,45.49517406297078,51.690377067121325,64.00583039002363,59.90623729582699,64.7500343732184,41.17170767158086,45.86221367479298,46.24760945050604,52.75349468231859
2015,1152,24.580495982785838,47.12522752975001,34.79910062193169,51.26585352153829,42.600834588051775,48.48294946027648,48.349963969752196,29.65670311510597,49.68921813126388,39.406978736126014,46.51140440366365,38.68521337706255,44.421510749535756,52.06709098414991
2015,1153,43.69098381263499,45.50944934541667,44.8401492322402,49.57828626750856,58.145277360522044,53.689187419380836,59.62737352941844,55.028389877664516,65.96832504557504,63.79190612221461,41.049989256852264,50.65999991430796,45.12875310544877,66.64530029494496
2015,1154,49.10844853256188,32.20371387257283,36.910917780381546,41.45817077256486,43.41737303460648,40.500202942361135,47.92706316839857,50.180228474190365,31.334270164437797,36.933000088917865,40.500172964869854,43.66068076129223,39.949459989798406,46.36480103563673
2015,1155,44.1138095829626,55.62424992521647,51.22214106830149,42.11021352943952,30.271527154159045,36.3388470472306,40.62566883854683,48.07109606071357,60.81761248251533,57.347629709878426,33.63329832930489,27.551325114493117,29.295654642718294,45.63108752878532
2015,1156,56.88567762890906,51.18122937226276,56.202666009358566,41.266808819087274,45.82235693117419,42.06311060509706,60.694516675205364,65.7865298536981,57.588050248850244,65.67687623323138,36.76565580664116,43.34040661402509,38.38324830083514,62.52350578899409
2015,1157,58.81617498468971,56.00830338154819,59.313057505810335,48.01638313567124,49.09235367534224,48.0227448001436,40.36730569971805,62.83882904922291,60.26731923938289,66.37580108566404,41.58557727503109,44.30964697195008,42.56073133198352,36.204341709746046
2015,1158,34.579414796662626,37.67873208760261,34.41230750787525,38.289028254589056,32.94028680244169,35.40691233309041,38.009873683139155,41.575325543296984,43.41460587772574,41.46090088198593,30.820575920806217,26.657342535791507,27.578476107828386,45.14982575743757
2015,1159,44.859447837628025,38.23800771999059,36.60842589302533,53.01616152696381,48.52732396812479,52.4119369049786,47.76795511326144,63.5464287404125,48.47641366045144,55.62710980436202,45.19688807615817,35.47717975628562,40.44508477773568,55.82029511343896
2015,1160,54.52191064767076,52.02074690115132,49.88952311033983,39.41578154921956,42.690159811821715,39.559307310094304,53.13990069505548,57.39992252695712,59.774639535498295,59.21125991085722,36.04930378749169,37.18264675265729,35.15133121706056,58.82185343516808
2015,1161,62.39014636387825,53.58306084438123,60.355091023714245,43.55050941542676,40.827250509136064,42.815249745037015,37.17382136056129,74.75410557424394,64.14031903747842,73.79866174401911,34.989387713219934,38.07091927666348,34.66059138469429,35.095527668153295
2015,1162,49.25291457269031,44.71098125486747,46.04797605345364,45.03403542428252,45.93358544074876,44.93613127155912,42.944445327393986,60.94801779895131,52.37749535516254,57.67800942553368,41.58070791792617,46.45041816463535,43.25344103109633,42.086389556523045
2015,1163,47.79684004947411,49.21875307268554,50.45113819135472,57.149814693594905,49.30779991245718,55.94093798515621,58.05903066741109,57.49676294438442,60.64479212890871,63.49311910443667,55.163288087855896,43.529898229303114,50.90346471007374,57.939615145759085
2015,1164,40.724366663161355,54.963553230543695,48.169189296976704,47.826756277068895,42.55107079708473,45.0016709858178,62.28660733728084,56.51864706712604,58.78562771337633,58.976599314393,40.55180087867991,31.653584309347483,36.753824614082596,57.48296144903167
2015,1165,45.241827177154846,40.41421620660245,40.715164145294025,44.82172067471401,41.42043588692086,42.57983997774358,51.16220978201719,49.63280852453018,52.41512763171121,53.89631653288034,39.51937936393933,39.70535212394393,38.32166985779447,55.536439302374696
2015,1166,59.39892593029617,34.744282039540025,44.85131745196486,39.40191260574733,42.85062997994258,39.22132198376648,49.43521385654995,67.54753578968749,39.11146285101525,51.92746978324264,30.557885361505225,34.92652179362521,30.262478476458373,48.41916277408667
2015,1167,48.83542949268163,38.38433785111724,42.56518180032946,41.90482126199917,45.35373521027245,43.07715074885802,50.32399752786013,51.18846837415168,40.99005442407038,45.329326144790194,41.60553584674373,48.94901133958631,44.37934825533451,48.839884183354265
2015,1168,39.74860897782077,39.114232467000335,36.95755714324168,33.186188661646,27.48414004821326,29.313094425580925,40.85323171125606,45.66669638591765,43.59537826211205,42.610572044767245,36.05137183651217,27.287918682986604,31.173382883581137,40.6181934176808
2015,1169,39.7004866662357,49.77435558241263,45.7608272591454,53.85637553066232,54.3942098352329,55.47832616800758,31.39148419774633,44.60335269256442,54.506726041385114,51.4734603287531,48.353047380946784,52.476801648734416,51.787209421040934,34.87426999551355
2015,1170,53.45123523420819,43.96445501524727,49.66030906943491,50.75932831929995,63.184191676385915,56.26192156213503,52.75274446085894,68.47895865620136,56.41111302550112,65.20348369180316,45.44304598356115,52.70609927891232,48.736844877350066,59.288030578930424
2015,1171,46.692042556270785,52.184882246134244,51.00918722559091,50.44496749483107,47.300366846428204,48.11443898046605,50.9342465820903,56.71629534488927,59.17049476562682,61.43526164951893,47.261392034790866,45.82989151182884,45.44219001847959,52.31519106053518
2015,1172,78.04097997049718,51.94955127450575,68.49126326295126,50.795294322590685,52.68707620207692,51.83245523274632,52.492764918495865,81.52793653152115,55.70008406007168,73.36133298492759,48.36546267107209,45.90173257650013,47.44726047595101,52.11972314212523
2015,1173,59.89669633137885,55.955999431464676,58.97868146096544,43.44680821145874,45.3546920013828,43.11375770520312,55.312066629875844,74.44322435993962,65.62435712028123,73.61931566629222,45.23731322174194,45.87045394139973,44.82737200939663,54.515703251870114
2015,1174,54.85633884538337,47.61623400126215,51.663151404861104,39.700565877763324,30.83757918664182,35.4505281533068,42.950662247796465,57.91967467134597,48.36949289478224,53.87855937363859,36.04685303129296,29.65421777857964,32.27570937061513,36.107083186982926
2015,1175,35.656560794794835,45.07445846695006,38.699510748643384,46.68069586738179,49.19337448226312,47.15157201397383,48.52383017827546,52.211809980690184,51.56256539632384,53.389326383034,49.814439103330166,44.67971782539859,47.24998991786219,55.31104498818629
2015,1176,63.62305381556497,31.904373278609636,44.627642438540455,43.346485851980695,48.13527848246441,46.2753926806644,59.78433394312161,75.27909193300712,38.07009411919027,55.665526575674384,34.857134553550665,40.576357998725385,36.14724653763971,56.45243527044338
2015,1177,54.06791882245102,53.20921140043547,56.12146453651912,36.972377601126965,44.76539224410909,39.14639198947048,52.95510127336059,57.51149992958009,53.11762992153603,58.435052164459776,31.553085569987203,39.69391873106271,33.149782295538024,47.405883312710564
2015,1178,57.65914911661268,61.120280604148604,62.47230419964484,34.52806416203159,38.92999458743512,35.39679108843382,53.61478725887599,60.29941056895938,60.39058588964202,63.523906922258796,33.49808417062239,42.31950700269459,35.929172075849415,57.47806158678228
2015,1179,50.95679571646613,33.09036156010294,38.54142845642802,34.29973758526849,28.10932850640038,29.86855419787943,31.82714470830333,53.10350733260539,32.9793852023696,39.458189422819636,33.392101440062916,28.65301939423876,29.442674453208653,29.40458634932505
2015,1180,47.69326972053369,48.132268462930334,48.94043374800564,35.35112219765956,36.227081735876595,33.979292613283185,47.25061457033495,48.642366118416476,49.34473716533592,49.96771757697848,35.20616234818224,34.44906772204442,33.166099652166274,44.17064743281333
2015,1181,80.43803733758139,59.99257999911193,74.31268565726664,54.62296452625908,47.981146486829175,53.1668816708996,70.49956583900956,87.5603599638425,64.83708605626346,81.97678999195746,54.51514716251218,39.66943319367539,51.6433715954565,74.79028350570883
2015,1182,60.96108760652201,55.17743042594992,61.20035321107367,38.220031410412915,38.04841722821629,36.88148102284703,72.01302969685761,68.5784319256413,56.31625678341053,66.25807123875195,37.29282124186962,38.25542936914251,36.26903988791076,69.81256963908551
2015,1183,49.06138278430337,54.416138382688004,53.83977039375179,39.66714534207205,42.551568102957205,39.030792711611284,59.0007280075003,53.33545809968082,52.4388006341869,54.76851894521368,39.00661414287406,42.8179559750992,38.71680660005942,50.93074558982934
2015,1184,52.60445519518752,52.62810457183972,52.618830774935404,50.38123803565766,39.11113389706608,46.72287439531548,54.03666788902378,67.84386840134037,65.49782490170996,68.42899528357624,45.31039896701684,36.60428553207696,41.60928460082052,64.45580855507454
2015,1185,53.16637752165741,65.1322858065514,62.446782507471994,55.192376277722886,54.404663363939314,55.84335396138656,44.34297928054062,58.08911336712751,66.75276431736823,67.97290621279494,52.924150793318546,51.663798211267576,52.27276050848732,45.08720059927232
2015,1186,54.57380805820444,49.00954573325162,49.98459544199211,53.7993828734748,49.98340950073875,54.259143766730446,43.62813652508518,72.37768000703902,58.29742423396109,66.16233552929799,55.104948217505154,41.600787819938525,51.58553058181887,52.831604633649334
2015,1187,49.27775269241603,46.96065493779527,47.5286941148608,35.5417955154488,31.665833073442627,32.575779570224626,39.03705298844579,56.075838242187785,46.47018848417725,50.73927899633924,34.180597812474986,31.36139069289064,31.67499840295649,40.571003697775865
2015,1188,40.48788240440692,55.11122594127115,51.98431506889425,47.30296134747858,41.58698842391764,44.15622119142095,60.17389553748436,45.668280841808354,53.70776917706626,51.975763464749186,37.6506860920917,33.13127532499183,34.35214142549356,64.87739830477477
2015,1189,50.39075641428388,46.90209125315645,48.432610360027965,45.54836804052118,49.20718591854822,47.284462736471745,47.146525079967475,52.107599694102845,48.448401544269935,50.27078249003197,40.562254974517444,48.641678511706345,44.14726545248868,48.49535260023586
2015,1190,55.85580122864216,55.878992282575524,57.59637647843246,46.263118972296716,47.198313306239605,46.10013078499187,43.06654927488191,61.1294830007574,54.691359466137534,59.93142148781297,43.95540720691676,44.91317224563561,43.80052392614222,36.01872091245491
2015,1191,62.18032819568676,41.16272628943869,50.826941421423875,40.36978685312425,41.738870085138196,39.37281892197681,54.979972598664475,69.55110764673637,43.843899709826644,56.890440402182556,37.52462887307389,43.56888997995659,38.13293755796707,51.697070639338676
2015,1192,44.63975683317975,42.29268309765216,41.96631989218965,42.54857920109531,46.51405088321556,43.85699962258149,44.97358722408377,57.08191178307956,47.68464424013791,52.46015731043174,38.23566472413666,38.21920921195562,36.905981805461586,45.12273160301485
2015,1193,39.31862487785347,32.44000784445337,35.14017351389827,54.67043604154064,45.738687958232646,53.32897039133622,44.00355239640927,45.29096821471127,41.53838394376778,43.19891079403753,43.50714185735328,31.071048328763677,39.2804634442572,44.3535077932905
2015,1194,38.54448952122129,42.287740036025575,37.62552339315449,34.14723980743414,34.15295465064656,32.24328866918479,53.63325495757014,43.35487104753126,40.591907959257476,38.90802191020389,34.344512531165854,35.410646094384354,32.86322104265906,46.41902876962407
2015,1195,49.78042735611015,52.09736731318815,52.6218412555078,43.830012825394455,47.2179014245431,47.18976000744878,41.290830985617006,63.83133236353628,62.79255365173047,68.47174073294495,41.77855558683799,37.21986144509918,43.294914049630655,45.83369793901442
2015,1196,60.4820401275486,65.71979556744809,68.04837959469128,48.833319027283366,40.61247264377693,45.68035780026516,42.058753588453065,63.31366343270787,64.69875747164694,68.3166515455801,48.62821856108459,37.565173433691186,44.644856001771,38.796660298454604
2015,1197,24.08659521687923,40.58776534299306,26.96810541417151,42.11311110954873,41.819740790539605,43.11590718901477,53.66814236868654,27.789834643271796,46.81091036371838,33.30736483888637,38.58730015321246,41.134143284114224,40.56964177670741,54.684691480506366
2015,1198,24.330403813033985,49.59475114314187,36.859847121253694,32.42968576708569,45.50502937347351,35.582964332788436,48.78338830613661,29.26884383776907,57.03816072125743,44.72176500475054,31.856818763567272,46.85323521526759,35.81773030672595,55.34094692903311
2015,1199,44.73579218143569,49.55346455478972,48.294639635066154,53.906467927921085,45.61071325337404,50.68688842366089,46.714121842927725,56.03277130163921,56.15602069971274,58.64996230204539,47.57579463824866,41.42239144400029,44.6211083168869,38.671804488916635
2015,1200,36.432642947728134,52.319628218488795,48.46173997994326,51.61834873271181,54.05178853478379,52.744243284342424,50.6494674026821,50.40146266731751,58.63312822323087,56.937988456000554,43.164979680975044,45.477045570965736,43.580654032715756,49.722400094415725
2015,1201,46.633917017050926,54.647784587700535,51.714454162814,37.383120876785824,37.5330288134959,35.58651551006772,43.21430978064721,48.20059346022538,59.14425987486254,55.37221604123729,36.208988099901184,34.28448516720827,33.51461510185786,43.02431549255833
2015,1202,37.48418072916047,39.2322301119806,36.86491688006183,36.64620435416547,36.47675304542714,36.37075227993832,37.30079327549549,44.88471117191696,48.09321683842326,45.89002540586985,32.62752648402379,30.083781617345323,30.25943900966138,43.325507345112044
2015,1203,40.88506191150711,45.18444083559706,43.054876553271555,31.935382769125383,46.84645014684995,41.44391631350555,34.82478885550353,63.55220630309736,66.17684654112482,68.09779724510582,29.117845390586524,34.68767753206117,29.931676892991725,39.44281923669979
2015,1204,49.19829514308033,57.2716309911489,53.48210166057763,40.34207624167458,44.463527836366865,41.03937023913953,60.8548345499357,55.356285626920396,63.36498059880657,60.95100883319792,36.50890673032223,40.38248155673105,37.13662380728254,64.48288850235181
2015,1205,63.799003623564936,50.433468283631775,59.05837518454552,44.60282773585304,43.01898804841655,45.40086580014074,42.14226045806578,68.86422640321571,54.70177368386413,64.95309465019696,48.72032436810247,45.90735363453973,50.2840191017362,41.71652735757922
2015,1206,29.21694581305769,39.47040966508101,33.488641620825355,46.160613985767455,45.47139751359639,45.333511318919264,49.77046510732105,35.01460038330379,42.544828705603805,38.52276756410681,40.470383948593664,42.3397141120164,40.390667264299985,52.5565459298236
2015,1207,58.99889825517416,57.82382495819933,61.460920203425275,35.63909179236685,27.805688761868804,30.776201913508036,56.62832963348936,66.48213165729523,61.7840622008535,68.1600821010332,33.99052159035545,27.341488745178033,29.514897396406,62.083738116278944
2015,1208,49.07402224066277,59.30318091454117,57.8430601728872,45.611893245787634,49.18682389682651,46.64774480971489,56.76945742045698,62.09160878802761,66.38353134717946,69.68080349110542,42.55056537300373,47.53928097999503,43.8289001137902,59.414625308583354
2015,1209,69.55269315432064,69.3820170945438,73.94496034020105,54.180792176647415,52.54569244745259,55.514430882713626,56.679220153512695,78.9408376841995,73.56610285211018,81.34803959577451,53.28898962179676,47.48985251721946,52.60638226248522,57.22417701895353
2015,1210,34.41452992198415,56.22917563072029,46.85147527031019,50.114501715901426,44.10029967492184,48.00121785113885,53.3441568740563,43.25848659237037,56.89504819986758,52.59718546041178,45.05276027725846,36.79242730030376,42.31524205107645,47.49343604215094
2015,1211,71.77651851544854,56.68310459915404,68.39847080668581,59.42366435584747,54.82012943897745,60.549045867908234,61.396943656510075,83.08258778038706,63.9172103689429,80.20510536854587,55.49952501902859,50.281808553017065,56.58728093428502,64.54468882950506
2015,1212,11.663011515768082,33.51049768957823,17.41664665011438,42.888294857829344,48.541233700836706,45.44550815709217,49.09313563911113,13.564167354619395,40.2936441992493,21.86416769844181,36.753873999751434,51.54510812622591,42.901703678493064,55.827612644491246
2015,1213,63.55285001311963,39.69853084515875,49.261490263747405,29.665650738577522,46.09584061512852,35.60973696268193,40.6165383252329,72.10271541325318,46.352520687393906,58.49361772675565,25.03921528921112,38.61409987096963,28.276938084853462,29.21522172045338
2015,1214,43.23489681211372,59.17006051858657,52.25511418844273,59.00605331800339,45.92680535912268,56.37526700295435,58.701239506107115,50.806532656652266,58.363377949581306,57.57896782514753,54.739781424250054,40.64009511951141,50.94975733986073,52.251308145220264
2015,1216,47.25955211410917,46.39064440930234,45.324389426409,33.72651370688766,42.00902438897215,37.46243923104956,41.87837264056272,54.52232943860547,46.8548891925659,50.274119558999004,29.73634015978058,36.10257396552256,30.730133322203063,50.17987411806021
2015,1217,54.1624907355468,58.55960031144861,60.56902320179121,48.30052100171525,59.90283200870102,54.7275770324716,51.03618876567254,62.825373085113156,67.62019693177528,70.40381652234592,52.8993366363168,55.42548320711791,54.43066546863728,51.768836299138776
2015,1218,48.65900491007581,58.39209597682425,54.81516411781234,58.758260120266144,53.05469897803884,59.563650057810015,43.169384857652396,63.158729454281016,72.44889121907161,72.36296311292537,54.162818132388935,44.006913905512285,53.191024695074304,47.74660244038114
2015,1219,55.540078965975795,48.40984014128644,52.52060652927458,39.12466612066744,39.5859868172067,38.05016655637015,51.767070237745536,66.66864632121315,55.088296919492066,62.199488592624725,37.74343593618468,43.264347998365864,38.83948211050739,52.50132844015421
2015,1220,70.70664007990844,46.3450402148183,58.57251989796174,61.36947057854189,55.389691682399,62.02873035433939,61.461953677006974,80.82531106143155,59.88995595903217,76.3136410621101,53.20099790265356,41.1485413401375,51.103347981895055,57.814684512045524
2015,1221,48.58822275009344,56.60376919281168,55.28921677793685,50.918465193821845,39.63922444253137,47.61839534275531,47.17441987396137,56.91575142784052,60.22547234050746,62.29736725949752,45.50216747536051,37.35635505092111,41.92918032136376,44.276954386103434
2015,1222,45.111211859108,48.532832515441534,45.65655683007983,51.10784132481546,48.813963593601336,52.82481866183655,43.369839301575944,47.469438151991284,59.568094913335514,55.14100884483599,40.9924999547874,41.86524263474297,43.55694842064763,40.63182067078902
2015,1223,39.948244430270314,32.372667032434656,33.27129188391063,48.64525612165929,46.43141783494214,46.90020597961496,47.60147763956969,46.31077456465694,37.754811839924784,40.16332991472154,43.39709443438158,45.35255830049449,42.97917728095814,47.91282755653149
